,1-28-2016,2-28-2016,3-28-2016,4-28-2016,5-28-2016,6-28-2016,7-28-2016,8-28-2016,9-28-2016,10-28-2016,11-28-2016,8-28-2020
617,2.0,0.0,2.0,0.0,21.0,17.0,51.0,38.0,68.0,75.0,4.0,0.0
618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,0.0,1.0,1.0,0.0,0.0,4.0,3.0,8.0,6.0,7.0,2.0,0.0
620,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,9.0,4.0,2.0,0.0
621,2.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,18.0,1.0,14.0
622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,1.0,0.0,0.0,1.0,4.0,10.0,24.0,25.0,30.0,36.0,3.0,0.0
624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,8.0,3.0,3.0,5.0
627,0.0,0.0,0.0,0.0,1.0,3.0,17.0,11.0,5.0,26.0,3.0,0.0
628,0.0,0.0,0.0,0.0,1.0,0.0,11.0,13.0,15.0,16.0,2.0,15.0
629,0.0,0.0,0.0,0.0,3.0,4.0,8.0,8.0,15.0,17.0,0.0,0.0
630,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,3.0,15.0,0.0,0.0
631,0.0,0.0,0.0,1.0,0.0,0.0,12.0,6.0,12.0,8.0,0.0,1.0
632,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0
633,0.0,0.0,0.0,0.0,0.0,3.0,12.0,2.0,5.0,18.0,0.0,18.0
634,0.0,0.0,0.0,0.0,0.0,1.0,15.0,31.0,21.0,19.0,2.0,31.0
635,0.0,0.0,0.0,0.0,1.0,1.0,18.0,9.0,27.0,18.0,2.0,18.0
636,1.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,7.0,16.0,0.0,0.0
637,0.0,0.0,0.0,0.0,1.0,0.0,15.0,19.0,32.0,31.0,3.0,19.0
638,0.0,0.0,0.0,0.0,0.0,4.0,17.0,17.0,15.0,24.0,1.0,17.0
639,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,29.0,21.0,4.0,20.0
640,0.0,2.0,1.0,0.0,0.0,0.0,39.0,18.0,45.0,34.0,7.0,0.0
641,0.0,0.0,0.0,0.0,0.0,6.0,12.0,10.0,20.0,20.0,0.0,0.0
642,0.0,1.0,1.0,0.0,1.0,2.0,36.0,31.0,52.0,37.0,5.0,1.0
643,1.0,0.0,0.0,0.0,0.0,5.0,19.0,14.0,25.0,32.0,2.0,5.0
644,1.0,0.0,0.0,0.0,0.0,1.0,17.0,23.0,32.0,52.0,3.0,52.0
645,1.0,0.0,1.0,0.0,2.0,2.0,34.0,28.0,60.0,45.0,3.0,28.0
646,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0
647,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,4.0,0.0,0.0
648,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,5.0,6.0,0.0,5.0
649,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0
650,2.0,0.0,3.0,3.0,3.0,3.0,4.0,20.0,7.0,24.0,0.0,3.0
651,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,3.0,1.0,0.0,0.0
652,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,7.0,0.0,0.0
653,2.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,6.0,10.0,0.0,6.0
654,1.0,0.0,1.0,1.0,10.0,15.0,18.0,19.0,19.0,23.0,1.0,19.0
655,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,3.0,5.0,0.0,3.0
656,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,2.0
657,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,3.0,0.0,0.0
658,0.0,0.0,0.0,0.0,0.0,1.0,14.0,20.0,11.0,19.0,0.0,0.0
659,4.0,0.0,0.0,0.0,0.0,7.0,24.0,37.0,35.0,34.0,9.0,37.0
660,0.0,0.0,0.0,0.0,0.0,9.0,15.0,24.0,23.0,45.0,2.0,24.0
661,0.0,0.0,0.0,0.0,1.0,17.0,29.0,46.0,46.0,56.0,4.0,17.0
662,0.0,0.0,0.0,0.0,0.0,0.0,48.0,49.0,55.0,63.0,8.0,0.0
663,0.0,0.0,0.0,0.0,0.0,0.0,28.0,52.0,18.0,20.0,7.0,0.0
664,0.0,0.0,1.0,0.0,0.0,9.0,9.0,19.0,19.0,31.0,0.0,1.0
665,0.0,0.0,0.0,0.0,1.0,2.0,24.0,23.0,37.0,30.0,2.0,23.0
666,0.0,0.0,0.0,0.0,0.0,2.0,36.0,43.0,42.0,50.0,5.0,42.0
667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,8.0,12.0,0.0,0.0
668,1.0,0.0,0.0,0.0,5.0,12.0,52.0,49.0,52.0,62.0,9.0,9.0
669,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,18.0,14.0,3.0,14.0
670,2.0,0.0,0.0,0.0,0.0,0.0,43.0,17.0,15.0,27.0,1.0,27.0
671,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0
672,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,17.0,12.0,5.0,0.0
673,0.0,0.0,0.0,0.0,1.0,4.0,13.0,32.0,25.0,33.0,2.0,0.0
674,25.0,13.0,19.0,19.0,17.0,7.0,18.0,25.0,21.0,22.0,3.0,19.0
675,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,15.0,11.0,0.0,13.0
676,1.0,2.0,5.0,3.0,1.0,0.0,22.0,17.0,20.0,15.0,3.0,3.0
677,0.0,0.0,0.0,0.0,1.0,9.0,15.0,20.0,32.0,21.0,3.0,0.0
678,0.0,1.0,0.0,0.0,0.0,0.0,6.0,14.0,21.0,16.0,0.0,14.0
679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
680,0.0,0.0,0.0,0.0,0.0,7.0,21.0,17.0,21.0,12.0,1.0,0.0
681,0.0,1.0,0.0,1.0,0.0,9.0,12.0,25.0,39.0,24.0,1.0,0.0
682,0.0,0.0,0.0,0.0,0.0,6.0,4.0,12.0,7.0,8.0,0.0,6.0
683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
684,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,12.0,15.0,0.0,0.0
685,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,1.0,4.0
686,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,14.0,0.0,7.0
687,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,8.0,13.0,0.0,0.0
688,0.0,0.0,0.0,0.0,0.0,3.0,9.0,15.0,14.0,15.0,0.0,3.0
689,0.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,6.0,13.0,0.0,0.0
690,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,8.0,1.0,0.0
691,0.0,1.0,0.0,0.0,1.0,1.0,7.0,17.0,11.0,23.0,0.0,7.0
692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0
693,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0
694,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,7.0,0.0,4.0
695,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,9.0,22.0,0.0,7.0
696,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,13.0,6.0,0.0,5.0
697,0.0,0.0,1.0,0.0,0.0,0.0,9.0,7.0,18.0,11.0,2.0,18.0
698,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,12.0,7.0,0.0,0.0
699,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,16.0,1.0,0.0
700,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,10.0,9.0,0.0,6.0
701,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0
702,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,10.0,4.0,1.0,0.0
703,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,5.0,8.0,0.0,10.0
704,1.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,15.0,14.0,1.0,15.0
705,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,10.0,16.0,0.0,10.0
706,0.0,4.0,19.0,8.0,14.0,5.0,12.0,18.0,51.0,26.0,2.0,5.0
707,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,8.0,20.0,0.0,0.0
708,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,0.0,3.0
709,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,9.0,0.0,0.0
710,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0
711,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,13.0,13.0,1.0,0.0
712,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,9.0,6.0,0.0,2.0
713,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,27.0,25.0,1.0,10.0
714,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,13.0,2.0,0.0
715,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,9.0,0.0,0.0
716,0.0,1.0,0.0,0.0,0.0,1.0,7.0,11.0,32.0,31.0,2.0,2.0
717,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,20.0,24.0,0.0,0.0
718,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,9.0,13.0,0.0,0.0
719,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,15.0,19.0,0.0,0.0
720,0.0,0.0,0.0,0.0,1.0,12.0,40.0,51.0,60.0,73.0,8.0,1.0
722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,0.0,0.0,0.0,0.0,0.0,0.0,39.0,25.0,50.0,41.0,2.0,2.0
723,1.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,16.0,24.0,2.0,0.0
724,0.0,0.0,0.0,0.0,0.0,0.0,22.0,35.0,25.0,44.0,5.0,0.0
725,0.0,0.0,0.0,0.0,0.0,5.0,7.0,19.0,18.0,11.0,0.0,7.0
726,0.0,0.0,0.0,0.0,0.0,4.0,15.0,7.0,12.0,4.0,0.0,4.0
727,0.0,0.0,0.0,0.0,0.0,2.0,6.0,16.0,21.0,21.0,1.0,0.0
728,1.0,0.0,1.0,0.0,0.0,1.0,29.0,47.0,74.0,53.0,5.0,1.0
729,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,2.0,2.0
730,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,10.0,5.0,0.0,0.0
731,0.0,2.0,0.0,0.0,0.0,0.0,8.0,16.0,23.0,33.0,2.0,0.0
732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0
734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,2.0,3.0,2.0,3.0,3.0,3.0,7.0,4.0,2.0,1.0,0.0,2.0
737,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,0.0,1.0,0.0,0.0,0.0,3.0,31.0,32.0,30.0,35.0,7.0,0.0
739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0
740,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0
741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,2.0,2.0
742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0
744,1.0,0.0,1.0,1.0,0.0,5.0,6.0,23.0,12.0,70.0,1.0,70.0
745,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,18.0,1.0,0.0
746,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,12.0,0.0,0.0
747,16.0,12.0,27.0,21.0,26.0,34.0,49.0,40.0,51.0,50.0,1.0,40.0
748,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,19.0,31.0,0.0,0.0
749,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,24.0,25.0,1.0,0.0
750,0.0,1.0,1.0,0.0,0.0,0.0,8.0,12.0,14.0,14.0,1.0,0.0
751,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,9.0,17.0,1.0,0.0
752,3.0,1.0,0.0,0.0,0.0,0.0,7.0,12.0,25.0,18.0,4.0,18.0
753,0.0,1.0,0.0,0.0,0.0,0.0,27.0,28.0,27.0,31.0,1.0,27.0
754,0.0,1.0,0.0,0.0,0.0,0.0,18.0,14.0,31.0,34.0,5.0,34.0
755,0.0,0.0,0.0,0.0,1.0,1.0,11.0,3.0,10.0,0.0,0.0,0.0
756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
757,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,1.0,1.0
758,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,1.0
759,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,4.0,0.0,2.0
760,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,4.0,0.0,0.0
761,1.0,0.0,0.0,0.0,0.0,1.0,9.0,18.0,15.0,14.0,1.0,18.0
762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0
763,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0,0.0,1.0
764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0
765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
767,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0
768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,3.0,13.0,3.0,3.0
769,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,11.0,0.0,11.0
770,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,13.0,1.0,13.0
771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,4.0,0.0,3.0
772,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,3.0,0.0,0.0

